,ResponseId,SetID,value,PriceMin5,Price0,Price2,All RES,wind,solar,hydro,biomass,Slovak,Can Change,No change,Gender_f,Age,Income,No Income,Energy Consumption,payment_1,Region West,Region East,Household_size,Concern_1,RES_attitude_1,Know_green_provider,Providers_count,Appliance_count,Task_temp,Task_consumption,Task_appliances,Task_source
768,R_1loYoDN9nZtybKg,Set1_a,0,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,1,55,5,0,1,78,0,1,3,3,2,0,2,2,3,4,4,2
769,R_1loYoDN9nZtybKg,Set1_b,1,0,1,0,0,0,0,0,1,1,-1,1,1,55,5,0,1,78,0,1,3,3,2,0,2,2,3,4,4,2
770,R_1loYoDN9nZtybKg,Set2_a,0,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,1,55,5,0,1,78,0,1,3,3,2,0,2,2,3,4,4,2
771,R_1loYoDN9nZtybKg,Set2_b,1,0,1,0,0,0,0,1,0,1,-1,1,1,55,5,0,1,78,0,1,3,3,2,0,2,2,3,4,4,2
772,R_1loYoDN9nZtybKg,Set3_a,1,-1,-1,-1,0,0,1,0,0,1,1,-1,1,55,5,0,1,78,0,1,3,3,2,0,2,2,3,4,4,2
773,R_1loYoDN9nZtybKg,Set3_b,0,-1,-1,-1,1,0,0,0,0,-1,-1,1,1,55,5,0,1,78,0,1,3,3,2,0,2,2,3,4,4,2
774,R_1loYoDN9nZtybKg,Set4_a,0,-1,-1,-1,0,0,0,1,0,-1,1,1,1,55,5,0,1,78,0,1,3,3,2,0,2,2,3,4,4,2
775,R_1loYoDN9nZtybKg,Set4_b,1,-1,-1,-1,1,0,0,0,0,1,1,-1,1,55,5,0,1,78,0,1,3,3,2,0,2,2,3,4,4,2
776,R_1loYoDN9nZtybKg,Set5_a,0,0,1,0,0,1,0,0,0,1,-1,1,1,55,5,0,1,78,0,1,3,3,2,0,2,2,3,4,4,2
777,R_1loYoDN9nZtybKg,Set5_b,1,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,1,55,5,0,1,78,0,1,3,3,2,0,2,2,3,4,4,2
778,R_1loYoDN9nZtybKg,Set6_a,0,0,0,1,1,0,0,0,0,-1,1,1,1,55,5,0,1,78,0,1,3,3,2,0,2,2,3,4,4,2
779,R_1loYoDN9nZtybKg,Set6_b,1,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,1,55,5,0,1,78,0,1,3,3,2,0,2,2,3,4,4,2
780,R_1loYoDN9nZtybKg,Set7_a,0,-1,-1,-1,0,0,0,0,1,1,1,1,1,55,5,0,1,78,0,1,3,3,2,0,2,2,3,4,4,2
781,R_1loYoDN9nZtybKg,Set7_b,1,-1,-1,-1,0,0,1,0,0,1,-1,-1,1,55,5,0,1,78,0,1,3,3,2,0,2,2,3,4,4,2
782,R_1loYoDN9nZtybKg,Set8_a,1,-1,-1,-1,0,0,1,0,0,-1,1,1,1,55,5,0,1,78,0,1,3,3,2,0,2,2,3,4,4,2
783,R_1loYoDN9nZtybKg,Set8_b,0,0,0,1,0,1,0,0,0,1,1,-1,1,55,5,0,1,78,0,1,3,3,2,0,2,2,3,4,4,2
784,R_1loYoDN9nZtybKg,Set9_a,1,0,1,0,0,0,1,0,0,-1,-1,1,1,55,5,0,1,78,0,1,3,3,2,0,2,2,3,4,4,2
785,R_1loYoDN9nZtybKg,Set9_b,0,-1,-1,-1,1,0,0,0,0,-1,1,-1,1,55,5,0,1,78,0,1,3,3,2,0,2,2,3,4,4,2
786,R_1loYoDN9nZtybKg,Set10_a,1,0,0,1,0,0,0,1,0,1,-1,1,1,55,5,0,1,78,0,1,3,3,2,0,2,2,3,4,4,2
787,R_1loYoDN9nZtybKg,Set10_b,0,0,1,0,0,0,0,0,1,1,-1,-1,1,55,5,0,1,78,0,1,3,3,2,0,2,2,3,4,4,2
788,R_1loYoDN9nZtybKg,Set11_a,0,0,0,1,0,0,0,0,1,1,-1,1,1,55,5,0,1,78,0,1,3,3,2,0,2,2,3,4,4,2
789,R_1loYoDN9nZtybKg,Set11_b,1,0,1,0,0,0,0,1,0,-1,1,-1,1,55,5,0,1,78,0,1,3,3,2,0,2,2,3,4,4,2
790,R_1loYoDN9nZtybKg,Set12_a,0,0,0,1,1,0,0,0,0,-1,1,1,1,55,5,0,1,78,0,1,3,3,2,0,2,2,3,4,4,2
791,R_1loYoDN9nZtybKg,Set12_b,1,-1,-1,-1,0,1,0,0,0,1,-1,-1,1,55,5,0,1,78,0,1,3,3,2,0,2,2,3,4,4,2
792,R_Cdc0K7F94OV29rj,Set1_a,1,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,1,44,6,0,1,35,0,1,4,4,5,1,9,3,5,5,5,4
793,R_Cdc0K7F94OV29rj,Set1_b,0,0,1,0,0,0,0,0,1,1,-1,1,1,44,6,0,1,35,0,1,4,4,5,1,9,3,5,5,5,4
794,R_Cdc0K7F94OV29rj,Set2_a,1,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,1,44,6,0,1,35,0,1,4,4,5,1,9,3,5,5,5,4
795,R_Cdc0K7F94OV29rj,Set2_b,0,0,1,0,0,0,0,1,0,1,-1,1,1,44,6,0,1,35,0,1,4,4,5,1,9,3,5,5,5,4
796,R_Cdc0K7F94OV29rj,Set3_a,1,-1,-1,-1,0,0,1,0,0,1,1,-1,1,44,6,0,1,35,0,1,4,4,5,1,9,3,5,5,5,4
797,R_Cdc0K7F94OV29rj,Set3_b,0,-1,-1,-1,1,0,0,0,0,-1,-1,1,1,44,6,0,1,35,0,1,4,4,5,1,9,3,5,5,5,4
798,R_Cdc0K7F94OV29rj,Set4_a,0,-1,-1,-1,0,0,0,1,0,-1,1,1,1,44,6,0,1,35,0,1,4,4,5,1,9,3,5,5,5,4
799,R_Cdc0K7F94OV29rj,Set4_b,1,-1,-1,-1,1,0,0,0,0,1,1,-1,1,44,6,0,1,35,0,1,4,4,5,1,9,3,5,5,5,4
800,R_Cdc0K7F94OV29rj,Set5_a,0,0,1,0,0,1,0,0,0,1,-1,1,1,44,6,0,1,35,0,1,4,4,5,1,9,3,5,5,5,4
801,R_Cdc0K7F94OV29rj,Set5_b,1,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,1,44,6,0,1,35,0,1,4,4,5,1,9,3,5,5,5,4
802,R_Cdc0K7F94OV29rj,Set6_a,0,0,0,1,1,0,0,0,0,-1,1,1,1,44,6,0,1,35,0,1,4,4,5,1,9,3,5,5,5,4
803,R_Cdc0K7F94OV29rj,Set6_b,1,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,1,44,6,0,1,35,0,1,4,4,5,1,9,3,5,5,5,4
804,R_Cdc0K7F94OV29rj,Set7_a,0,-1,-1,-1,0,0,0,0,1,1,1,1,1,44,6,0,1,35,0,1,4,4,5,1,9,3,5,5,5,4
805,R_Cdc0K7F94OV29rj,Set7_b,1,-1,-1,-1,0,0,1,0,0,1,-1,-1,1,44,6,0,1,35,0,1,4,4,5,1,9,3,5,5,5,4
806,R_Cdc0K7F94OV29rj,Set8_a,0,-1,-1,-1,0,0,1,0,0,-1,1,1,1,44,6,0,1,35,0,1,4,4,5,1,9,3,5,5,5,4
807,R_Cdc0K7F94OV29rj,Set8_b,1,0,0,1,0,1,0,0,0,1,1,-1,1,44,6,0,1,35,0,1,4,4,5,1,9,3,5,5,5,4
808,R_Cdc0K7F94OV29rj,Set9_a,1,0,1,0,0,0,1,0,0,-1,-1,1,1,44,6,0,1,35,0,1,4,4,5,1,9,3,5,5,5,4
809,R_Cdc0K7F94OV29rj,Set9_b,0,-1,-1,-1,1,0,0,0,0,-1,1,-1,1,44,6,0,1,35,0,1,4,4,5,1,9,3,5,5,5,4
810,R_Cdc0K7F94OV29rj,Set10_a,0,0,0,1,0,0,0,1,0,1,-1,1,1,44,6,0,1,35,0,1,4,4,5,1,9,3,5,5,5,4
811,R_Cdc0K7F94OV29rj,Set10_b,1,0,1,0,0,0,0,0,1,1,-1,-1,1,44,6,0,1,35,0,1,4,4,5,1,9,3,5,5,5,4
812,R_Cdc0K7F94OV29rj,Set11_a,1,0,0,1,0,0,0,0,1,1,-1,1,1,44,6,0,1,35,0,1,4,4,5,1,9,3,5,5,5,4
813,R_Cdc0K7F94OV29rj,Set11_b,0,0,1,0,0,0,0,1,0,-1,1,-1,1,44,6,0,1,35,0,1,4,4,5,1,9,3,5,5,5,4
814,R_Cdc0K7F94OV29rj,Set12_a,0,0,0,1,1,0,0,0,0,-1,1,1,1,44,6,0,1,35,0,1,4,4,5,1,9,3,5,5,5,4
815,R_Cdc0K7F94OV29rj,Set12_b,1,-1,-1,-1,0,1,0,0,0,1,-1,-1,1,44,6,0,1,35,0,1,4,4,5,1,9,3,5,5,5,4
816,R_PHAeunMdv3sIAzT,Set1_a,0,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,50,4,0,0,45,0,1,3,3,4,0,1,3,3,4,4,3
817,R_PHAeunMdv3sIAzT,Set1_b,1,0,1,0,0,0,0,0,1,1,-1,1,0,50,4,0,0,45,0,1,3,3,4,0,1,3,3,4,4,3
818,R_PHAeunMdv3sIAzT,Set2_a,0,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,50,4,0,0,45,0,1,3,3,4,0,1,3,3,4,4,3
819,R_PHAeunMdv3sIAzT,Set2_b,1,0,1,0,0,0,0,1,0,1,-1,1,0,50,4,0,0,45,0,1,3,3,4,0,1,3,3,4,4,3
820,R_PHAeunMdv3sIAzT,Set3_a,0,-1,-1,-1,0,0,1,0,0,1,1,-1,0,50,4,0,0,45,0,1,3,3,4,0,1,3,3,4,4,3
821,R_PHAeunMdv3sIAzT,Set3_b,1,-1,-1,-1,1,0,0,0,0,-1,-1,1,0,50,4,0,0,45,0,1,3,3,4,0,1,3,3,4,4,3
822,R_PHAeunMdv3sIAzT,Set4_a,0,-1,-1,-1,0,0,0,1,0,-1,1,1,0,50,4,0,0,45,0,1,3,3,4,0,1,3,3,4,4,3
823,R_PHAeunMdv3sIAzT,Set4_b,1,-1,-1,-1,1,0,0,0,0,1,1,-1,0,50,4,0,0,45,0,1,3,3,4,0,1,3,3,4,4,3
824,R_PHAeunMdv3sIAzT,Set5_a,1,0,1,0,0,1,0,0,0,1,-1,1,0,50,4,0,0,45,0,1,3,3,4,0,1,3,3,4,4,3
825,R_PHAeunMdv3sIAzT,Set5_b,0,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,0,50,4,0,0,45,0,1,3,3,4,0,1,3,3,4,4,3
826,R_PHAeunMdv3sIAzT,Set6_a,1,0,0,1,1,0,0,0,0,-1,1,1,0,50,4,0,0,45,0,1,3,3,4,0,1,3,3,4,4,3
827,R_PHAeunMdv3sIAzT,Set6_b,0,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,0,50,4,0,0,45,0,1,3,3,4,0,1,3,3,4,4,3
828,R_PHAeunMdv3sIAzT,Set7_a,1,-1,-1,-1,0,0,0,0,1,1,1,1,0,50,4,0,0,45,0,1,3,3,4,0,1,3,3,4,4,3
829,R_PHAeunMdv3sIAzT,Set7_b,0,-1,-1,-1,0,0,1,0,0,1,-1,-1,0,50,4,0,0,45,0,1,3,3,4,0,1,3,3,4,4,3
830,R_PHAeunMdv3sIAzT,Set8_a,1,-1,-1,-1,0,0,1,0,0,-1,1,1,0,50,4,0,0,45,0,1,3,3,4,0,1,3,3,4,4,3
831,R_PHAeunMdv3sIAzT,Set8_b,0,0,0,1,0,1,0,0,0,1,1,-1,0,50,4,0,0,45,0,1,3,3,4,0,1,3,3,4,4,3
832,R_PHAeunMdv3sIAzT,Set9_a,1,0,1,0,0,0,1,0,0,-1,-1,1,0,50,4,0,0,45,0,1,3,3,4,0,1,3,3,4,4,3
833,R_PHAeunMdv3sIAzT,Set9_b,0,-1,-1,-1,1,0,0,0,0,-1,1,-1,0,50,4,0,0,45,0,1,3,3,4,0,1,3,3,4,4,3
834,R_PHAeunMdv3sIAzT,Set10_a,1,0,0,1,0,0,0,1,0,1,-1,1,0,50,4,0,0,45,0,1,3,3,4,0,1,3,3,4,4,3
835,R_PHAeunMdv3sIAzT,Set10_b,0,0,1,0,0,0,0,0,1,1,-1,-1,0,50,4,0,0,45,0,1,3,3,4,0,1,3,3,4,4,3
836,R_PHAeunMdv3sIAzT,Set11_a,1,0,0,1,0,0,0,0,1,1,-1,1,0,50,4,0,0,45,0,1,3,3,4,0,1,3,3,4,4,3
837,R_PHAeunMdv3sIAzT,Set11_b,0,0,1,0,0,0,0,1,0,-1,1,-1,0,50,4,0,0,45,0,1,3,3,4,0,1,3,3,4,4,3
838,R_PHAeunMdv3sIAzT,Set12_a,1,0,0,1,1,0,0,0,0,-1,1,1,0,50,4,0,0,45,0,1,3,3,4,0,1,3,3,4,4,3
839,R_PHAeunMdv3sIAzT,Set12_b,0,-1,-1,-1,0,1,0,0,0,1,-1,-1,0,50,4,0,0,45,0,1,3,3,4,0,1,3,3,4,4,3
840,R_3KxZPm16o9OqrQo,Set1_a,0,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,1,53,6,0,0,48,0,1,2,4,5,0,2,6,5,5,5,1
841,R_3KxZPm16o9OqrQo,Set1_b,1,0,1,0,0,0,0,0,1,1,-1,1,1,53,6,0,0,48,0,1,2,4,5,0,2,6,5,5,5,1
842,R_3KxZPm16o9OqrQo,Set2_a,0,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,1,53,6,0,0,48,0,1,2,4,5,0,2,6,5,5,5,1
843,R_3KxZPm16o9OqrQo,Set2_b,1,0,1,0,0,0,0,1,0,1,-1,1,1,53,6,0,0,48,0,1,2,4,5,0,2,6,5,5,5,1
844,R_3KxZPm16o9OqrQo,Set3_a,1,-1,-1,-1,0,0,1,0,0,1,1,-1,1,53,6,0,0,48,0,1,2,4,5,0,2,6,5,5,5,1
845,R_3KxZPm16o9OqrQo,Set3_b,0,-1,-1,-1,1,0,0,0,0,-1,-1,1,1,53,6,0,0,48,0,1,2,4,5,0,2,6,5,5,5,1
846,R_3KxZPm16o9OqrQo,Set4_a,0,-1,-1,-1,0,0,0,1,0,-1,1,1,1,53,6,0,0,48,0,1,2,4,5,0,2,6,5,5,5,1
847,R_3KxZPm16o9OqrQo,Set4_b,1,-1,-1,-1,1,0,0,0,0,1,1,-1,1,53,6,0,0,48,0,1,2,4,5,0,2,6,5,5,5,1
848,R_3KxZPm16o9OqrQo,Set5_a,0,0,1,0,0,1,0,0,0,1,-1,1,1,53,6,0,0,48,0,1,2,4,5,0,2,6,5,5,5,1
849,R_3KxZPm16o9OqrQo,Set5_b,1,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,1,53,6,0,0,48,0,1,2,4,5,0,2,6,5,5,5,1
850,R_3KxZPm16o9OqrQo,Set6_a,0,0,0,1,1,0,0,0,0,-1,1,1,1,53,6,0,0,48,0,1,2,4,5,0,2,6,5,5,5,1
851,R_3KxZPm16o9OqrQo,Set6_b,1,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,1,53,6,0,0,48,0,1,2,4,5,0,2,6,5,5,5,1
852,R_3KxZPm16o9OqrQo,Set7_a,0,-1,-1,-1,0,0,0,0,1,1,1,1,1,53,6,0,0,48,0,1,2,4,5,0,2,6,5,5,5,1
853,R_3KxZPm16o9OqrQo,Set7_b,1,-1,-1,-1,0,0,1,0,0,1,-1,-1,1,53,6,0,0,48,0,1,2,4,5,0,2,6,5,5,5,1
854,R_3KxZPm16o9OqrQo,Set8_a,0,-1,-1,-1,0,0,1,0,0,-1,1,1,1,53,6,0,0,48,0,1,2,4,5,0,2,6,5,5,5,1
855,R_3KxZPm16o9OqrQo,Set8_b,1,0,0,1,0,1,0,0,0,1,1,-1,1,53,6,0,0,48,0,1,2,4,5,0,2,6,5,5,5,1
856,R_3KxZPm16o9OqrQo,Set9_a,0,0,1,0,0,0,1,0,0,-1,-1,1,1,53,6,0,0,48,0,1,2,4,5,0,2,6,5,5,5,1
857,R_3KxZPm16o9OqrQo,Set9_b,1,-1,-1,-1,1,0,0,0,0,-1,1,-1,1,53,6,0,0,48,0,1,2,4,5,0,2,6,5,5,5,1
858,R_3KxZPm16o9OqrQo,Set10_a,1,0,0,1,0,0,0,1,0,1,-1,1,1,53,6,0,0,48,0,1,2,4,5,0,2,6,5,5,5,1
859,R_3KxZPm16o9OqrQo,Set10_b,0,0,1,0,0,0,0,0,1,1,-1,-1,1,53,6,0,0,48,0,1,2,4,5,0,2,6,5,5,5,1
860,R_3KxZPm16o9OqrQo,Set11_a,1,0,0,1,0,0,0,0,1,1,-1,1,1,53,6,0,0,48,0,1,2,4,5,0,2,6,5,5,5,1
861,R_3KxZPm16o9OqrQo,Set11_b,0,0,1,0,0,0,0,1,0,-1,1,-1,1,53,6,0,0,48,0,1,2,4,5,0,2,6,5,5,5,1
862,R_3KxZPm16o9OqrQo,Set12_a,0,0,0,1,1,0,0,0,0,-1,1,1,1,53,6,0,0,48,0,1,2,4,5,0,2,6,5,5,5,1
863,R_3KxZPm16o9OqrQo,Set12_b,1,-1,-1,-1,0,1,0,0,0,1,-1,-1,1,53,6,0,0,48,0,1,2,4,5,0,2,6,5,5,5,1
864,R_1C8u2OQUscKG5y5,Set1_a,1,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,1,51,3,0,0,54,0,1,2,3,4,0,5,3,3,4,4,3
865,R_1C8u2OQUscKG5y5,Set1_b,0,0,1,0,0,0,0,0,1,1,-1,1,1,51,3,0,0,54,0,1,2,3,4,0,5,3,3,4,4,3
866,R_1C8u2OQUscKG5y5,Set2_a,1,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,1,51,3,0,0,54,0,1,2,3,4,0,5,3,3,4,4,3
867,R_1C8u2OQUscKG5y5,Set2_b,0,0,1,0,0,0,0,1,0,1,-1,1,1,51,3,0,0,54,0,1,2,3,4,0,5,3,3,4,4,3
868,R_1C8u2OQUscKG5y5,Set3_a,1,-1,-1,-1,0,0,1,0,0,1,1,-1,1,51,3,0,0,54,0,1,2,3,4,0,5,3,3,4,4,3
869,R_1C8u2OQUscKG5y5,Set3_b,0,-1,-1,-1,1,0,0,0,0,-1,-1,1,1,51,3,0,0,54,0,1,2,3,4,0,5,3,3,4,4,3
870,R_1C8u2OQUscKG5y5,Set4_a,1,-1,-1,-1,0,0,0,1,0,-1,1,1,1,51,3,0,0,54,0,1,2,3,4,0,5,3,3,4,4,3
871,R_1C8u2OQUscKG5y5,Set4_b,0,-1,-1,-1,1,0,0,0,0,1,1,-1,1,51,3,0,0,54,0,1,2,3,4,0,5,3,3,4,4,3
872,R_1C8u2OQUscKG5y5,Set5_a,1,0,1,0,0,1,0,0,0,1,-1,1,1,51,3,0,0,54,0,1,2,3,4,0,5,3,3,4,4,3
873,R_1C8u2OQUscKG5y5,Set5_b,0,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,1,51,3,0,0,54,0,1,2,3,4,0,5,3,3,4,4,3
874,R_1C8u2OQUscKG5y5,Set6_a,1,0,0,1,1,0,0,0,0,-1,1,1,1,51,3,0,0,54,0,1,2,3,4,0,5,3,3,4,4,3
875,R_1C8u2OQUscKG5y5,Set6_b,0,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,1,51,3,0,0,54,0,1,2,3,4,0,5,3,3,4,4,3
876,R_1C8u2OQUscKG5y5,Set7_a,0,-1,-1,-1,0,0,0,0,1,1,1,1,1,51,3,0,0,54,0,1,2,3,4,0,5,3,3,4,4,3
877,R_1C8u2OQUscKG5y5,Set7_b,1,-1,-1,-1,0,0,1,0,0,1,-1,-1,1,51,3,0,0,54,0,1,2,3,4,0,5,3,3,4,4,3
878,R_1C8u2OQUscKG5y5,Set8_a,1,-1,-1,-1,0,0,1,0,0,-1,1,1,1,51,3,0,0,54,0,1,2,3,4,0,5,3,3,4,4,3
879,R_1C8u2OQUscKG5y5,Set8_b,0,0,0,1,0,1,0,0,0,1,1,-1,1,51,3,0,0,54,0,1,2,3,4,0,5,3,3,4,4,3
880,R_1C8u2OQUscKG5y5,Set9_a,1,0,1,0,0,0,1,0,0,-1,-1,1,1,51,3,0,0,54,0,1,2,3,4,0,5,3,3,4,4,3
881,R_1C8u2OQUscKG5y5,Set9_b,0,-1,-1,-1,1,0,0,0,0,-1,1,-1,1,51,3,0,0,54,0,1,2,3,4,0,5,3,3,4,4,3
882,R_1C8u2OQUscKG5y5,Set10_a,1,0,0,1,0,0,0,1,0,1,-1,1,1,51,3,0,0,54,0,1,2,3,4,0,5,3,3,4,4,3
883,R_1C8u2OQUscKG5y5,Set10_b,0,0,1,0,0,0,0,0,1,1,-1,-1,1,51,3,0,0,54,0,1,2,3,4,0,5,3,3,4,4,3
884,R_1C8u2OQUscKG5y5,Set11_a,1,0,0,1,0,0,0,0,1,1,-1,1,1,51,3,0,0,54,0,1,2,3,4,0,5,3,3,4,4,3
885,R_1C8u2OQUscKG5y5,Set11_b,0,0,1,0,0,0,0,1,0,-1,1,-1,1,51,3,0,0,54,0,1,2,3,4,0,5,3,3,4,4,3
886,R_1C8u2OQUscKG5y5,Set12_a,0,0,0,1,1,0,0,0,0,-1,1,1,1,51,3,0,0,54,0,1,2,3,4,0,5,3,3,4,4,3
887,R_1C8u2OQUscKG5y5,Set12_b,1,-1,-1,-1,0,1,0,0,0,1,-1,-1,1,51,3,0,0,54,0,1,2,3,4,0,5,3,3,4,4,3
888,R_2CCGcCSM2asSAq7,Set1_a,1,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,21,6,0,0,158,0,0,3,1,4,0,4,5,1,2,4,1
889,R_2CCGcCSM2asSAq7,Set1_b,0,0,1,0,0,0,0,0,1,1,-1,1,0,21,6,0,0,158,0,0,3,1,4,0,4,5,1,2,4,1
890,R_2CCGcCSM2asSAq7,Set2_a,0,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,21,6,0,0,158,0,0,3,1,4,0,4,5,1,2,4,1
891,R_2CCGcCSM2asSAq7,Set2_b,1,0,1,0,0,0,0,1,0,1,-1,1,0,21,6,0,0,158,0,0,3,1,4,0,4,5,1,2,4,1
892,R_2CCGcCSM2asSAq7,Set3_a,1,-1,-1,-1,0,0,1,0,0,1,1,-1,0,21,6,0,0,158,0,0,3,1,4,0,4,5,1,2,4,1
893,R_2CCGcCSM2asSAq7,Set3_b,0,-1,-1,-1,1,0,0,0,0,-1,-1,1,0,21,6,0,0,158,0,0,3,1,4,0,4,5,1,2,4,1
894,R_2CCGcCSM2asSAq7,Set4_a,1,-1,-1,-1,0,0,0,1,0,-1,1,1,0,21,6,0,0,158,0,0,3,1,4,0,4,5,1,2,4,1
895,R_2CCGcCSM2asSAq7,Set4_b,0,-1,-1,-1,1,0,0,0,0,1,1,-1,0,21,6,0,0,158,0,0,3,1,4,0,4,5,1,2,4,1
896,R_2CCGcCSM2asSAq7,Set5_a,1,0,1,0,0,1,0,0,0,1,-1,1,0,21,6,0,0,158,0,0,3,1,4,0,4,5,1,2,4,1
897,R_2CCGcCSM2asSAq7,Set5_b,0,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,0,21,6,0,0,158,0,0,3,1,4,0,4,5,1,2,4,1
898,R_2CCGcCSM2asSAq7,Set6_a,0,0,0,1,1,0,0,0,0,-1,1,1,0,21,6,0,0,158,0,0,3,1,4,0,4,5,1,2,4,1
899,R_2CCGcCSM2asSAq7,Set6_b,1,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,0,21,6,0,0,158,0,0,3,1,4,0,4,5,1,2,4,1
900,R_2CCGcCSM2asSAq7,Set7_a,0,-1,-1,-1,0,0,0,0,1,1,1,1,0,21,6,0,0,158,0,0,3,1,4,0,4,5,1,2,4,1
901,R_2CCGcCSM2asSAq7,Set7_b,1,-1,-1,-1,0,0,1,0,0,1,-1,-1,0,21,6,0,0,158,0,0,3,1,4,0,4,5,1,2,4,1
902,R_2CCGcCSM2asSAq7,Set8_a,0,-1,-1,-1,0,0,1,0,0,-1,1,1,0,21,6,0,0,158,0,0,3,1,4,0,4,5,1,2,4,1
903,R_2CCGcCSM2asSAq7,Set8_b,1,0,0,1,0,1,0,0,0,1,1,-1,0,21,6,0,0,158,0,0,3,1,4,0,4,5,1,2,4,1
904,R_2CCGcCSM2asSAq7,Set9_a,1,0,1,0,0,0,1,0,0,-1,-1,1,0,21,6,0,0,158,0,0,3,1,4,0,4,5,1,2,4,1
905,R_2CCGcCSM2asSAq7,Set9_b,0,-1,-1,-1,1,0,0,0,0,-1,1,-1,0,21,6,0,0,158,0,0,3,1,4,0,4,5,1,2,4,1
906,R_2CCGcCSM2asSAq7,Set10_a,1,0,0,1,0,0,0,1,0,1,-1,1,0,21,6,0,0,158,0,0,3,1,4,0,4,5,1,2,4,1
907,R_2CCGcCSM2asSAq7,Set10_b,0,0,1,0,0,0,0,0,1,1,-1,-1,0,21,6,0,0,158,0,0,3,1,4,0,4,5,1,2,4,1
908,R_2CCGcCSM2asSAq7,Set11_a,0,0,0,1,0,0,0,0,1,1,-1,1,0,21,6,0,0,158,0,0,3,1,4,0,4,5,1,2,4,1
909,R_2CCGcCSM2asSAq7,Set11_b,1,0,1,0,0,0,0,1,0,-1,1,-1,0,21,6,0,0,158,0,0,3,1,4,0,4,5,1,2,4,1
910,R_2CCGcCSM2asSAq7,Set12_a,1,0,0,1,1,0,0,0,0,-1,1,1,0,21,6,0,0,158,0,0,3,1,4,0,4,5,1,2,4,1
911,R_2CCGcCSM2asSAq7,Set12_b,0,-1,-1,-1,0,1,0,0,0,1,-1,-1,0,21,6,0,0,158,0,0,3,1,4,0,4,5,1,2,4,1
912,R_2CpQkB5YTdmq84x,Set1_a,1,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,1,47,2,0,0,34,0,1,2,3,3,0,3,3,3,5,5,3
913,R_2CpQkB5YTdmq84x,Set1_b,0,0,1,0,0,0,0,0,1,1,-1,1,1,47,2,0,0,34,0,1,2,3,3,0,3,3,3,5,5,3
914,R_2CpQkB5YTdmq84x,Set2_a,1,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,1,47,2,0,0,34,0,1,2,3,3,0,3,3,3,5,5,3
915,R_2CpQkB5YTdmq84x,Set2_b,0,0,1,0,0,0,0,1,0,1,-1,1,1,47,2,0,0,34,0,1,2,3,3,0,3,3,3,5,5,3
916,R_2CpQkB5YTdmq84x,Set3_a,1,-1,-1,-1,0,0,1,0,0,1,1,-1,1,47,2,0,0,34,0,1,2,3,3,0,3,3,3,5,5,3
917,R_2CpQkB5YTdmq84x,Set3_b,0,-1,-1,-1,1,0,0,0,0,-1,-1,1,1,47,2,0,0,34,0,1,2,3,3,0,3,3,3,5,5,3
918,R_2CpQkB5YTdmq84x,Set4_a,0,-1,-1,-1,0,0,0,1,0,-1,1,1,1,47,2,0,0,34,0,1,2,3,3,0,3,3,3,5,5,3
919,R_2CpQkB5YTdmq84x,Set4_b,1,-1,-1,-1,1,0,0,0,0,1,1,-1,1,47,2,0,0,34,0,1,2,3,3,0,3,3,3,5,5,3
920,R_2CpQkB5YTdmq84x,Set5_a,0,0,1,0,0,1,0,0,0,1,-1,1,1,47,2,0,0,34,0,1,2,3,3,0,3,3,3,5,5,3
921,R_2CpQkB5YTdmq84x,Set5_b,1,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,1,47,2,0,0,34,0,1,2,3,3,0,3,3,3,5,5,3
922,R_2CpQkB5YTdmq84x,Set6_a,1,0,0,1,1,0,0,0,0,-1,1,1,1,47,2,0,0,34,0,1,2,3,3,0,3,3,3,5,5,3
923,R_2CpQkB5YTdmq84x,Set6_b,0,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,1,47,2,0,0,34,0,1,2,3,3,0,3,3,3,5,5,3
